Источник,ID,Sheet_ID,Название_листа,Название_проекта,Описание,Google_Sheets_URL,Исполнитель,Контрагент,Регион,Количество_товаров,Статус,Дата_создания
SheetMetadata,1496,1WINHpHEbQr1PZ6S6zBIeWFNON9KscfthvfspXK2Qw2I,google_sheet_20250923_от_1000_до_3000,,,https://docs.google.com/spreadsheets/d/1WINHpHEbQr1PZ6S6zBIeWFNON9KscfthvfspXK2Qw2I/edit,,,,0,pending,
SheetMetadata,1497,1ANN_0WGWPg9jMHbLwvc_A8rqkSj1DquXjVItyeWLdtE,google_sheet_20250923_от_10000_до_30000,,,https://docs.google.com/spreadsheets/d/1ANN_0WGWPg9jMHbLwvc_A8rqkSj1DquXjVItyeWLdtE/edit,,,,0,pending,
SheetMetadata,1498,1jB3JvvXR5IXU66TIrEHJ60hyESDhNvIgHc6Yqczl-q4,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1jB3JvvXR5IXU66TIrEHJ60hyESDhNvIgHc6Yqczl-q4/edit,,,,0,pending,
SheetMetadata,1499,1IrJrG3WLBQ1647mwcLzWyuReVLSdXxA5UcbbWmGOrhQ,google_sheet_20250923_2400.0,,,https://docs.google.com/spreadsheets/d/1IrJrG3WLBQ1647mwcLzWyuReVLSdXxA5UcbbWmGOrhQ/edit,,,,0,pending,
SheetMetadata,1500,19ChZTrRm--EjpQlPu0CfPbJQn5_v3ljxRJvu6x5Uebs,google_sheet_20250923_от_100_до_3000,,,https://docs.google.com/spreadsheets/d/19ChZTrRm--EjpQlPu0CfPbJQn5_v3ljxRJvu6x5Uebs/edit,,,,0,pending,
SheetMetadata,1501,1tpkNXvXb-e-k6jhSLrJc93rpIPjHYnxRNOwtwpFdQM0,google_sheet_20250923_от_500_до_1500,,,https://docs.google.com/spreadsheets/d/1tpkNXvXb-e-k6jhSLrJc93rpIPjHYnxRNOwtwpFdQM0/edit,,,,0,pending,
SheetMetadata,1502,1gAcBWG33oMt0Q8jmafFI-7e6uLIetyd22PuPcHwx30M,google_sheet_20250923_от_300_до_1000,,,https://docs.google.com/spreadsheets/d/1gAcBWG33oMt0Q8jmafFI-7e6uLIetyd22PuPcHwx30M/edit,,,,0,pending,
SheetMetadata,1503,1KCLQvnSLwixEOCbqajiZGxJ6GfuvGVAuLWOFaV2pXfw,google_sheet_20250923_37000.0,,,https://docs.google.com/spreadsheets/d/1KCLQvnSLwixEOCbqajiZGxJ6GfuvGVAuLWOFaV2pXfw/edit,,,,0,pending,
SheetMetadata,1504,1blRL5yT03sOBSY-6u7_97v9H_RYqA-FD2Wr_BJUhKpM,google_sheet_20250923_от_500_до_2000,,,https://docs.google.com/spreadsheets/d/1blRL5yT03sOBSY-6u7_97v9H_RYqA-FD2Wr_BJUhKpM/edit,,,,0,pending,
SheetMetadata,1505,1B28q8TwFLArt10IIDi1d9iT63235tKvQDugUWX0x_i0,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1B28q8TwFLArt10IIDi1d9iT63235tKvQDugUWX0x_i0/edit,,,,0,pending,
SheetMetadata,1506,1nwg30fL-QB3i1J7RbNVt4ZdCpjgD5B5RaRK_Rwls28c,google_sheet_20250923_от_300_до_500,,,https://docs.google.com/spreadsheets/d/1nwg30fL-QB3i1J7RbNVt4ZdCpjgD5B5RaRK_Rwls28c/edit,,,,0,pending,
SheetMetadata,1507,1vdlA61Tx69RfGxWjxF2P3GSOKOsx6Zn_18Z3n6o4mBw,google_sheet_20250923_1500.0,,,https://docs.google.com/spreadsheets/d/1vdlA61Tx69RfGxWjxF2P3GSOKOsx6Zn_18Z3n6o4mBw/edit,,,,0,pending,
SheetMetadata,1508,1HaGtEysmxi0hC3DTETPB4J-RgQ9G77uxq2GKAPX5p4I,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1HaGtEysmxi0hC3DTETPB4J-RgQ9G77uxq2GKAPX5p4I/edit,,,,0,pending,
SheetMetadata,1509,1cd5P0AxSw4foqbezDWtXq9FIQfye4-_mQV5p18FDPUg,google_sheet_20250923_200.0,,,https://docs.google.com/spreadsheets/d/1cd5P0AxSw4foqbezDWtXq9FIQfye4-_mQV5p18FDPUg/edit,,,,0,pending,
SheetMetadata,1510,1BeFElXIUSommeW2Ce4vsSPGxIcua6KhhsQEY7OKTL3c,google_sheet_20250923_1500.0,,,https://docs.google.com/spreadsheets/d/1BeFElXIUSommeW2Ce4vsSPGxIcua6KhhsQEY7OKTL3c/edit,,,,0,pending,
SheetMetadata,1511,1TMrUOQNIeqNJqFJ0iYpu6AdIFfh84BEG81ntQwdyKTc,google_sheet_20250923_от_500_до_3000,,,https://docs.google.com/spreadsheets/d/1TMrUOQNIeqNJqFJ0iYpu6AdIFfh84BEG81ntQwdyKTc/edit,,,,0,pending,
SheetMetadata,1512,1RI5BF5gw6hyjdxK3zFAA6w8DfStyhK3gb1YnvF7C3yE,google_sheet_20250923_от_100_до_1000,,,https://docs.google.com/spreadsheets/d/1RI5BF5gw6hyjdxK3zFAA6w8DfStyhK3gb1YnvF7C3yE/edit,,,,0,pending,
SheetMetadata,1513,16xy10LoPXiXMjWUAU1JVz7ydAtGr5BQMnmfZv6HaDNw,google_sheet_20250923_от_5_до_200,,,https://docs.google.com/spreadsheets/d/16xy10LoPXiXMjWUAU1JVz7ydAtGr5BQMnmfZv6HaDNw/edit,,,,0,pending,
SheetMetadata,1514,1CyabnG7RqwcrfyCjUIi-H7GpI4l57LZTJOP9a7wN6Ds,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1CyabnG7RqwcrfyCjUIi-H7GpI4l57LZTJOP9a7wN6Ds/edit,,,,0,pending,
SheetMetadata,1515,1pR81qjT5dIUyBhjoB0XDO5lX_BFXLFP2gCFoYZmJNUk,google_sheet_20250923_от_100_до_1000,,,https://docs.google.com/spreadsheets/d/1pR81qjT5dIUyBhjoB0XDO5lX_BFXLFP2gCFoYZmJNUk/edit,,,,0,pending,
SheetMetadata,1516,1c5XKF-0kkUujxTjFSJJkrRT7-q6ZOfJJNRG6cbLj2l8,google_sheet_20250923_6000.0,,,https://docs.google.com/spreadsheets/d/1c5XKF-0kkUujxTjFSJJkrRT7-q6ZOfJJNRG6cbLj2l8/edit,,,,0,pending,
SheetMetadata,1517,1xLc_-gSSPuq87oAbQLHsaoqmJQaxcAbNh5SkXnZlckw,google_sheet_20250923_от_5000_до_17000,,,https://docs.google.com/spreadsheets/d/1xLc_-gSSPuq87oAbQLHsaoqmJQaxcAbNh5SkXnZlckw/edit,,,,0,pending,
SheetMetadata,1518,1dyzxFMI3z0iSM56EYZRTjgx7FRmJEvIMV8fhJdwRUZY,google_sheet_20250923_от_25_до_200,,,https://docs.google.com/spreadsheets/d/1dyzxFMI3z0iSM56EYZRTjgx7FRmJEvIMV8fhJdwRUZY/edit,,,,0,pending,
SheetMetadata,1519,1iJnAL6xxK8EptPAaDkUBcrSzk392RHh-BKHzNTqItA8,google_sheet_20250923_202.0,,,https://docs.google.com/spreadsheets/d/1iJnAL6xxK8EptPAaDkUBcrSzk392RHh-BKHzNTqItA8/edit,,,,0,pending,
SheetMetadata,1520,1IeFc1v05CMRamoWOZHz9tTYk8R9ogmUR_4oxTF3EJMY,google_sheet_20250923_от_460_до_10000,,,https://docs.google.com/spreadsheets/d/1IeFc1v05CMRamoWOZHz9tTYk8R9ogmUR_4oxTF3EJMY/edit,,,,0,pending,
SheetMetadata,1521,18xWrRpI7BaqoAbXauKvei0qthwYoy9NMAbl8RGfvj_Q,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/18xWrRpI7BaqoAbXauKvei0qthwYoy9NMAbl8RGfvj_Q/edit,,,,0,pending,
SheetMetadata,1522,1OLNO0KSgWRqRIgF6V-d248lNjDTo88ur0E6PyveY0yo,google_sheet_20250923_от_5000_до_17000,,,https://docs.google.com/spreadsheets/d/1OLNO0KSgWRqRIgF6V-d248lNjDTo88ur0E6PyveY0yo/edit,,,,0,pending,
SheetMetadata,1523,11q1cHZ-RbufJl1V9l79qAZxduLCwL0AVxRgzbZy8q5A,google_sheet_20250923_от_50000_до_500000,,,https://docs.google.com/spreadsheets/d/11q1cHZ-RbufJl1V9l79qAZxduLCwL0AVxRgzbZy8q5A/edit,,,,0,pending,
SheetMetadata,1524,1_uynet_LOAYNLo-yKoh_VajiTlRjC5JFP9whsJpeMb0,google_sheet_20250923_от_2400_до_4800,,,https://docs.google.com/spreadsheets/d/1_uynet_LOAYNLo-yKoh_VajiTlRjC5JFP9whsJpeMb0/edit,,,,0,pending,
SheetMetadata,1525,1MKYA2VAET38ZDXjIgSI64UuyfdXFN_q0WYMr_9B1tu0,google_sheet_20250923_от_2000_до_3000,,,https://docs.google.com/spreadsheets/d/1MKYA2VAET38ZDXjIgSI64UuyfdXFN_q0WYMr_9B1tu0/edit,,,,0,pending,
SheetMetadata,1526,1OfS8B9LRrD8wBIOXSahXVTJ57s-ELXx5oSO5MgEuiLU,google_sheet_20250923_от_227_до_3010,,,https://docs.google.com/spreadsheets/d/1OfS8B9LRrD8wBIOXSahXVTJ57s-ELXx5oSO5MgEuiLU/edit,,,,0,pending,
SheetMetadata,1527,1E6ROoDOtJZqonv57DizwJT2puJtCo9XGIDPXyxUQ7dQ,google_sheet_20250923_от_200_до_300,,,https://docs.google.com/spreadsheets/d/1E6ROoDOtJZqonv57DizwJT2puJtCo9XGIDPXyxUQ7dQ/edit,,,,0,pending,
SheetMetadata,1528,1XnlBA4LBSHmyCSXJXVVfTGRjSXV0j1riqj-K7jnRyGQ,google_sheet_20250923_от_200_до_3000,,,https://docs.google.com/spreadsheets/d/1XnlBA4LBSHmyCSXJXVVfTGRjSXV0j1riqj-K7jnRyGQ/edit,,,,0,pending,
SheetMetadata,1529,121KJu27cmU5QJajFgwfjIhnD4RqhlBESF2P2qN9eMAs,google_sheet_20250923_от_100_до_3000,,,https://docs.google.com/spreadsheets/d/121KJu27cmU5QJajFgwfjIhnD4RqhlBESF2P2qN9eMAs/edit,,,,0,pending,
SheetMetadata,1530,1Bkc74a7LVszxsn58KmO-B_95lNuxZJApPbYvp8rSZ5A,google_sheet_20250923_25000.0,,,https://docs.google.com/spreadsheets/d/1Bkc74a7LVszxsn58KmO-B_95lNuxZJApPbYvp8rSZ5A/edit,,,,0,pending,
SheetMetadata,1531,1BAEgm3lpkyZSYbjdhhYijLmpqg77ZJskxHJ4prqPG-g,google_sheet_20250923_от_50_до_500,,,https://docs.google.com/spreadsheets/d/1BAEgm3lpkyZSYbjdhhYijLmpqg77ZJskxHJ4prqPG-g/edit,,,,0,pending,
SheetMetadata,1532,1h0JFzJZPFU5nowGbe9wXrhYSAKWyIxgJ7n-x4-KSmkY,google_sheet_20250923_4000.0,,,https://docs.google.com/spreadsheets/d/1h0JFzJZPFU5nowGbe9wXrhYSAKWyIxgJ7n-x4-KSmkY/edit,,,,0,pending,
SheetMetadata,1533,12zcCfAcfQyKjnEICUg1zaQ175hyPCcrwqi3OcmmKBzo,google_sheet_20250923_от_500_до_2000,,,https://docs.google.com/spreadsheets/d/12zcCfAcfQyKjnEICUg1zaQ175hyPCcrwqi3OcmmKBzo/edit,,,,0,pending,
SheetMetadata,1534,1ZO5vYTzbBYStI_LCH6VoLDtYJkRz93pZ62aR_QpGbes,google_sheet_20250923_1.0,,,https://docs.google.com/spreadsheets/d/1ZO5vYTzbBYStI_LCH6VoLDtYJkRz93pZ62aR_QpGbes/edit,,,,0,pending,
SheetMetadata,1535,1SEtVg_8GNUb126BUxptbkzH4MynrqoltNkeMzXuE_-4,google_sheet_20250923_1455.0,,,https://docs.google.com/spreadsheets/d/1SEtVg_8GNUb126BUxptbkzH4MynrqoltNkeMzXuE_-4/edit,,,,0,pending,
SheetMetadata,1536,1LKGj6VRsqOxJMIJXZOfAb0yO5psLPWjMF_-ZSQmhMjk,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1LKGj6VRsqOxJMIJXZOfAb0yO5psLPWjMF_-ZSQmhMjk/edit,,,,0,pending,
SheetMetadata,1537,1XSQk5C96MSGpYLo0ZY2iQFTqY0ghyBCU77ugZmzbySc,google_sheet_20250923_400.0,,,https://docs.google.com/spreadsheets/d/1XSQk5C96MSGpYLo0ZY2iQFTqY0ghyBCU77ugZmzbySc/edit,,,,0,pending,
SheetMetadata,1538,1finz2WR0pkxZZi2zsptUdKtkMMarVdRZtHJRaTIutyk,google_sheet_20250923_от_280_до_560,,,https://docs.google.com/spreadsheets/d/1finz2WR0pkxZZi2zsptUdKtkMMarVdRZtHJRaTIutyk/edit,,,,0,pending,
SheetMetadata,1539,1S_Z5iUuZqGQvzcqs6ZooEi7e0CDsM3og01kYsJhOfWg,google_sheet_20250923_от_300_до_500,,,https://docs.google.com/spreadsheets/d/1S_Z5iUuZqGQvzcqs6ZooEi7e0CDsM3og01kYsJhOfWg/edit,,,,0,pending,
SheetMetadata,1540,1KIWN3gqR_MHPxA_zkJp16XgigtUOnHFlqT-Koqpk7wY,google_sheet_20250923_5300.0,,,https://docs.google.com/spreadsheets/d/1KIWN3gqR_MHPxA_zkJp16XgigtUOnHFlqT-Koqpk7wY/edit,,,,0,pending,
SheetMetadata,1541,1w3vdRsTiTHbYx0BIdBuB0fDb5WBxqJRp_Hhq12XbIfQ,google_sheet_20250923_от_200_до_1000,,,https://docs.google.com/spreadsheets/d/1w3vdRsTiTHbYx0BIdBuB0fDb5WBxqJRp_Hhq12XbIfQ/edit,,,,0,pending,
SheetMetadata,1542,19YlbkVJ4XPZUAP29VggDmuhfHxYGWMZd7-TGY_66qLc,google_sheet_20250923_2500.0,,,https://docs.google.com/spreadsheets/d/19YlbkVJ4XPZUAP29VggDmuhfHxYGWMZd7-TGY_66qLc/edit,,,,0,pending,
SheetMetadata,1543,1uf5hWYi0LW6M36R9WKT8JX_HsXihqb948SwZ0XvxdTI,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1uf5hWYi0LW6M36R9WKT8JX_HsXihqb948SwZ0XvxdTI/edit,,,,0,pending,
SheetMetadata,1544,1WbLaV7dND6Sc-HVyboY6mb_D1cx3ilSl-OJQJBPJ7nY,google_sheet_20250923_50.0,,,https://docs.google.com/spreadsheets/d/1WbLaV7dND6Sc-HVyboY6mb_D1cx3ilSl-OJQJBPJ7nY/edit,,,,0,pending,
SheetMetadata,1545,1DxsHbFF_1O8LjyIloDFVV8dCUKtsrHIyf3siqrqfW8o,google_sheet_20250923_от_120_до_650,,,https://docs.google.com/spreadsheets/d/1DxsHbFF_1O8LjyIloDFVV8dCUKtsrHIyf3siqrqfW8o/edit,,,,0,pending,
SheetMetadata,1546,1TQpQS9KnZS-ng8CyuLmwiiHVh11_GKPe9sPqIqVJUoA,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1TQpQS9KnZS-ng8CyuLmwiiHVh11_GKPe9sPqIqVJUoA/edit,,,,0,pending,
SheetMetadata,1547,1vRx3nGNH1cn1ZQka4J4YZYwoaSfor3ds8IZICPzlsAM,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1vRx3nGNH1cn1ZQka4J4YZYwoaSfor3ds8IZICPzlsAM/edit,,,,0,pending,
SheetMetadata,1548,1sGg7M6PuaZ58UHnGk2C0Q0lM1IWLQH2NClexE-1NNUs,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1sGg7M6PuaZ58UHnGk2C0Q0lM1IWLQH2NClexE-1NNUs/edit,,,,0,pending,
SheetMetadata,1549,1Ipl2V__WAbDXjSjW9VsGBO9qKnnL9yUkULTx2cuRbao,google_sheet_20250923_7000.0,,,https://docs.google.com/spreadsheets/d/1Ipl2V__WAbDXjSjW9VsGBO9qKnnL9yUkULTx2cuRbao/edit,,,,0,pending,
SheetMetadata,1550,1gyvmomdgb217G4yl9I_rhUce0e0MPnkj12p7lD9xg0I,google_sheet_20250923_2000.0,,,https://docs.google.com/spreadsheets/d/1gyvmomdgb217G4yl9I_rhUce0e0MPnkj12p7lD9xg0I/edit,,,,0,pending,
SheetMetadata,1551,1H6XxrTPvs4YbKPVVFa80bvZy37gJGUd_I3ewNosyFbc,google_sheet_20250923_110000.0,,,https://docs.google.com/spreadsheets/d/1H6XxrTPvs4YbKPVVFa80bvZy37gJGUd_I3ewNosyFbc/edit,,,,0,pending,
SheetMetadata,1552,18RMftiI5hFBYjR3mBX_2lMAfS6t0aZIEbz5kk2-NxbI,google_sheet_20250923_от_300_до_1000,,,https://docs.google.com/spreadsheets/d/18RMftiI5hFBYjR3mBX_2lMAfS6t0aZIEbz5kk2-NxbI/edit,,,,0,pending,
SheetMetadata,1553,1tYoO4l1jlbGMZ0VcXgcPxi8HUpWSPKQs8RGX9LaMfJs,google_sheet_20250923_от_100_до_300,,,https://docs.google.com/spreadsheets/d/1tYoO4l1jlbGMZ0VcXgcPxi8HUpWSPKQs8RGX9LaMfJs/edit,,,,0,pending,
SheetMetadata,1554,1yKBzoO7plRA--IXefeUv4wsxQs3tvwgsmZeAx-WzVJ0,google_sheet_20250923_от_100_до_1000,,,https://docs.google.com/spreadsheets/d/1yKBzoO7plRA--IXefeUv4wsxQs3tvwgsmZeAx-WzVJ0/edit,,,,0,pending,
SheetMetadata,1555,1Vz3Ql55_X2DK4Hm4QaZkwBJVZ1NDE3U0v61U4ONdveo,google_sheet_20250923_от_100_до_320,,,https://docs.google.com/spreadsheets/d/1Vz3Ql55_X2DK4Hm4QaZkwBJVZ1NDE3U0v61U4ONdveo/edit,,,,0,pending,
SheetMetadata,1556,1Up1slIrm3ATqzjjUo2aqDPeQSBHNvHQXy9kyJ61SYsI,google_sheet_20250923_от_200_до_1000,,,https://docs.google.com/spreadsheets/d/1Up1slIrm3ATqzjjUo2aqDPeQSBHNvHQXy9kyJ61SYsI/edit,,,,0,pending,
SheetMetadata,1557,1SV-fF7PYamF753zvFYXPwE0Hlwgi1gD-XPs_Y7gszUw,google_sheet_20250923_от_200_до_500,,,https://docs.google.com/spreadsheets/d/1SV-fF7PYamF753zvFYXPwE0Hlwgi1gD-XPs_Y7gszUw/edit,,,,0,pending,
SheetMetadata,1558,1oERiD_UqJkQlnZQVOYssZfiT10ydA0bEh-WggJzRPmQ,google_sheet_20250923_от_650_до_1520,,,https://docs.google.com/spreadsheets/d/1oERiD_UqJkQlnZQVOYssZfiT10ydA0bEh-WggJzRPmQ/edit,,,,0,pending,
SheetMetadata,1559,1jVbtHCz1k9lMhRDcYR5n82dql9jAHtDLMaO23NOG7n4,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1jVbtHCz1k9lMhRDcYR5n82dql9jAHtDLMaO23NOG7n4/edit,,,,0,pending,
SheetMetadata,1560,1Z85x9NNzP4TgE8IBIP0SVn8sGt1avit0OSK6POjAFq8,google_sheet_20250923_25.0,,,https://docs.google.com/spreadsheets/d/1Z85x9NNzP4TgE8IBIP0SVn8sGt1avit0OSK6POjAFq8/edit,,,,0,pending,
SheetMetadata,1561,1CWEDCCTRNmXsHyCrD9BYsGmEodJK7sK44L0JzuREzjA,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1CWEDCCTRNmXsHyCrD9BYsGmEodJK7sK44L0JzuREzjA/edit,,,,0,pending,
SheetMetadata,1562,1bMuKL8jUeDcAnSnZq3FMNkb-wbKHpBcvuEgVl6QGCP4,google_sheet_20250923_от_300_до_3000,,,https://docs.google.com/spreadsheets/d/1bMuKL8jUeDcAnSnZq3FMNkb-wbKHpBcvuEgVl6QGCP4/edit,,,,0,pending,
SheetMetadata,1563,1yr4D7eQ_uOwPiFODRpMH_E1cOpG20CU475KzEtLX3UQ,google_sheet_20250923_от_100_до_200,,,https://docs.google.com/spreadsheets/d/1yr4D7eQ_uOwPiFODRpMH_E1cOpG20CU475KzEtLX3UQ/edit,,,,0,pending,
SheetMetadata,1564,1d85_nUb783sbl_B_57iyPcm5ihK9ZPKG7W_N0kGvO9A,google_sheet_20250923_2000.0,,,https://docs.google.com/spreadsheets/d/1d85_nUb783sbl_B_57iyPcm5ihK9ZPKG7W_N0kGvO9A/edit,,,,0,pending,
SheetMetadata,1565,1HCZcaOQ70Kp4kCb6oaa-44L8J598o8h_IERhrvmqGBY,google_sheet_20250923_2300.0,,,https://docs.google.com/spreadsheets/d/1HCZcaOQ70Kp4kCb6oaa-44L8J598o8h_IERhrvmqGBY/edit,,,,0,pending,
SheetMetadata,1566,1pzdyYPNyUHxTnWf95Q3ISeDFpHRBUjaAmoekSlX7_Pc,google_sheet_20250923_от_300_до_1000,,,https://docs.google.com/spreadsheets/d/1pzdyYPNyUHxTnWf95Q3ISeDFpHRBUjaAmoekSlX7_Pc/edit,,,,0,pending,
SheetMetadata,1567,1pVm4lzKKoDTeKCeeJt9D86qNrPVA-oviO0FxZ_WdWGM,google_sheet_20250923_от_20_до_300,,,https://docs.google.com/spreadsheets/d/1pVm4lzKKoDTeKCeeJt9D86qNrPVA-oviO0FxZ_WdWGM/edit,,,,0,pending,
SheetMetadata,1568,1cU2Ozu0zd5fjCLc9kA1a1UwX2IyanwLZJw6ExJdcdto,google_sheet_20250923_250.0,,,https://docs.google.com/spreadsheets/d/1cU2Ozu0zd5fjCLc9kA1a1UwX2IyanwLZJw6ExJdcdto/edit,,,,0,pending,
SheetMetadata,1569,1uhPPKjsnWBcIUoYvaofymtb2Kne9J5D9t51J745dugY,google_sheet_20250923_2000.0,,,https://docs.google.com/spreadsheets/d/1uhPPKjsnWBcIUoYvaofymtb2Kne9J5D9t51J745dugY/edit,,,,0,pending,
SheetMetadata,1570,1Fo-J9jvHVr_xXcAka_R23bVU2U43xoK57TtGujeDYOA,google_sheet_20250923_от_200_до_500,,,https://docs.google.com/spreadsheets/d/1Fo-J9jvHVr_xXcAka_R23bVU2U43xoK57TtGujeDYOA/edit,,,,0,pending,
SheetMetadata,1571,1fOkjuhcDPzv92ycmFjFfAr717V3s8c1FF9MKynvdJNw,google_sheet_20250923_200.0,,,https://docs.google.com/spreadsheets/d/1fOkjuhcDPzv92ycmFjFfAr717V3s8c1FF9MKynvdJNw/edit,,,,0,pending,
SheetMetadata,1572,1kmm-qiaAtnCVX6xmoFb2BfBVpjOZ-hb2fqf7o3iMx1c,google_sheet_20250923_от_50_до_200,,,https://docs.google.com/spreadsheets/d/1kmm-qiaAtnCVX6xmoFb2BfBVpjOZ-hb2fqf7o3iMx1c/edit,,,,0,pending,
SheetMetadata,1573,1IiyWmXWz2vZ7oZL1QroI8nSth6kaDuIz4PHojgySMlM,google_sheet_20250923_14099.0,,,https://docs.google.com/spreadsheets/d/1IiyWmXWz2vZ7oZL1QroI8nSth6kaDuIz4PHojgySMlM/edit,,,,0,pending,
SheetMetadata,1574,1Nbqlo3uH8-OIVTgCBy-tu1x4Kq9_IUfCkJgPxrYQOxM,google_sheet_20250923_от_100_до_300,,,https://docs.google.com/spreadsheets/d/1Nbqlo3uH8-OIVTgCBy-tu1x4Kq9_IUfCkJgPxrYQOxM/edit,,,,0,pending,
SheetMetadata,1575,1fI6qF3yz8JCBSd9LObzhxvWsBUU4_L9syS-yXVJqyQc,google_sheet_20250923_от_148_до_2500,,,https://docs.google.com/spreadsheets/d/1fI6qF3yz8JCBSd9LObzhxvWsBUU4_L9syS-yXVJqyQc/edit,,,,0,pending,
SheetMetadata,1576,1w3mdoMKDl6huZDueOZd4Drm5-GQIykBxnmpD4J220M0,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1w3mdoMKDl6huZDueOZd4Drm5-GQIykBxnmpD4J220M0/edit,,,,0,pending,
SheetMetadata,1577,1pN7qOLAHjBnqtoviQvwRPsguYvjHi1qXIzaoXlhc5kQ,google_sheet_20250923_от_100_до_500,,,https://docs.google.com/spreadsheets/d/1pN7qOLAHjBnqtoviQvwRPsguYvjHi1qXIzaoXlhc5kQ/edit,,,,0,pending,
SheetMetadata,1578,1ZnuLDm7ljOWvyLrulj4ZhCYbq2dZZi5PK0kb8aATcWQ,google_sheet_20250923_от_350_до_1600,,,https://docs.google.com/spreadsheets/d/1ZnuLDm7ljOWvyLrulj4ZhCYbq2dZZi5PK0kb8aATcWQ/edit?gid=877752503#gid=877752503,,,,0,pending,
SheetMetadata,1579,1nVwUsKmTib8H4zhcEKlcJ3cm8LfR7vkyttLI60Yk1YY,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1nVwUsKmTib8H4zhcEKlcJ3cm8LfR7vkyttLI60Yk1YY/edit,,,,0,pending,
SheetMetadata,1580,1ptd5p87bAGKswJ2HkRSrOXQUa_yCdfw6bsCDfWqWuAs,google_sheet_20250923_от_1000_до_3000,,,https://docs.google.com/spreadsheets/d/1ptd5p87bAGKswJ2HkRSrOXQUa_yCdfw6bsCDfWqWuAs/edit,,,,0,pending,
SheetMetadata,1581,1en0gLhdD_DGLsBWfHLE_9yXtAsRLYgcoUgDnx5tKwEw,google_sheet_20250923_от_300_до_500,,,https://docs.google.com/spreadsheets/d/1en0gLhdD_DGLsBWfHLE_9yXtAsRLYgcoUgDnx5tKwEw/edit,,,,0,pending,
SheetMetadata,1582,1jO6zsQrN7ABAC7V8i4W1oTMIumWMfJsxbtKEMY-D7HM,google_sheet_20250923_от_100_до_150,,,https://docs.google.com/spreadsheets/d/1jO6zsQrN7ABAC7V8i4W1oTMIumWMfJsxbtKEMY-D7HM/edit,,,,0,pending,
SheetMetadata,1583,1ewWg-rv4j5vym0_qut6VQc2NmUmdRMjuNu-nVVn84K8,google_sheet_20250923_от_100_до_150,,,https://docs.google.com/spreadsheets/d/1ewWg-rv4j5vym0_qut6VQc2NmUmdRMjuNu-nVVn84K8/edit,,,,0,pending,
SheetMetadata,1584,1D22lP7jTLhuCEoSt6PjFd-7JIyGoJLJQQ9vuQitHcC4,google_sheet_20250923_8275.0,,,https://docs.google.com/spreadsheets/d/1D22lP7jTLhuCEoSt6PjFd-7JIyGoJLJQQ9vuQitHcC4/edit,,,,0,pending,
SheetMetadata,1585,111DJltg6kE2wVXZ-4ELobfOEsHsaGA-Ks1J0Qd-9irI,google_sheet_20250923_от_875_до_13200,,,https://docs.google.com/spreadsheets/d/111DJltg6kE2wVXZ-4ELobfOEsHsaGA-Ks1J0Qd-9irI/edit,,,,0,pending,
SheetMetadata,1586,1HIUKqmRoAZvAV5w8TGhbLjPSfm0I4GBNtgcmy0apRD4,google_sheet_20250923_От_100_до_300,,,https://docs.google.com/spreadsheets/d/1HIUKqmRoAZvAV5w8TGhbLjPSfm0I4GBNtgcmy0apRD4/edit,,,,0,pending,
SheetMetadata,1587,1q2LdrO71JsDYVQ06jhXipDsKgLc1gygsSQsh7uTuU5g,google_sheet_20250923_от_100_до_1000,,,https://docs.google.com/spreadsheets/d/1q2LdrO71JsDYVQ06jhXipDsKgLc1gygsSQsh7uTuU5g/edit,,,,0,pending,
SheetMetadata,1588,13MspFWawLtwt0q1FAoQ3QHuRPJmsZBvlO3v8dEoKL6Y,google_sheet_20250923_от_2600_до_7000,,,https://docs.google.com/spreadsheets/d/13MspFWawLtwt0q1FAoQ3QHuRPJmsZBvlO3v8dEoKL6Y/edit,,,,0,pending,
SheetMetadata,1589,1N-_7xysDwyJLVKnTQf9wmMxtRmAYAjjSs8ZZPzPogRw,google_sheet_20250923_от_2600_до_7000,,,https://docs.google.com/spreadsheets/d/1N-_7xysDwyJLVKnTQf9wmMxtRmAYAjjSs8ZZPzPogRw/edit,,,,0,pending,
