ID Проекта,Название проекта,ID Товара,Название товара,Строка в Excel,Тираж в БД,Маршрут,Ссылка на Google Sheets,Проверено,Реальный тираж из Excel,Нужно ÷10
2845,"[Просчет] ХЭДКОРН, ООО / пенал_дубай 21-03-2025",6661,Пенал-подставка для карандашей,4,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1YIzotLiQb8FWyLuKRFUnRBt0bFEIZbtvGoeIhGYM5xQ,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6674,Брелок,4,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6674,Брелок,4,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6674,Брелок,4,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6674,Брелок,4,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6675,Брелок,8,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6675,Брелок,8,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6675,Брелок,8,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2852,[Просчет] Мария Княгинина / брелок акриловый_500/1000 шт_МТС Банк_КГИ_ММ 05-02-2025,6675,Брелок,8,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1Jb61yHHNERhUI-PpNgCaU-hqXYIMT-8z5A6uEKH41Tk,,,
2855,[Просчет] Евгения Егорова Неиллан / Папки тендер 05-02-2025,6691,Папка а4,4,1100000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1ZRJANhLTJYSLShcXQyG8NnEzXC3RAzNur_SYJpjF2WY,,,
2855,[Просчет] Евгения Егорова Неиллан / Папки тендер 05-02-2025,6691,Папка а4,4,1100000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1ZRJANhLTJYSLShcXQyG8NnEzXC3RAzNur_SYJpjF2WY,,,
2855,[Просчет] Евгения Егорова Неиллан / Папки тендер 05-02-2025,6692,Папка а4,5,1100000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1ZRJANhLTJYSLShcXQyG8NnEzXC3RAzNur_SYJpjF2WY,,,
2855,[Просчет] Евгения Егорова Неиллан / Папки тендер 05-02-2025,6692,Папка а4,5,1100000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1ZRJANhLTJYSLShcXQyG8NnEzXC3RAzNur_SYJpjF2WY,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6693,Значок КВН пвх,4,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6694,Значок КВН металл,8,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6695,Бейсболка,12,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6695,Бейсболка,12,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6695,Бейсболка,12,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6695,Бейсболка,12,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6696,Бейсболка,14,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6696,Бейсболка,14,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6696,Бейсболка,14,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6696,Бейсболка,14,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6697,Бейсболка,16,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6697,Бейсболка,16,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6697,Бейсболка,16,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,6697,Бейсболка,16,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6714,Мягкая игрушка,4,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6714,Мягкая игрушка,4,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6714,Мягкая игрушка,4,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6714,Мягкая игрушка,4,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6714,Мягкая игрушка,4,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6714,Мягкая игрушка,4,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6715,Игрушки,7,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6715,Игрушки,7,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6715,Игрушки,7,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6715,Игрушки,7,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6715,Игрушки,7,15000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6715,Игрушки,7,15000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6716,Игрушки,10,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6716,Игрушки,10,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6716,Игрушки,10,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6716,Игрушки,10,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6716,Игрушки,10,15000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6716,Игрушки,10,15000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6717,Игрушки,13,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6717,Игрушки,13,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6717,Игрушки,13,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6717,Игрушки,13,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6717,Игрушки,13,15000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6717,Игрушки,13,15000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6718,Игрушки,16,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6718,Игрушки,16,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6718,Игрушки,16,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6718,Игрушки,16,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6718,Игрушки,16,15000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6718,Игрушки,16,15000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6719,Игрушки,19,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6719,Игрушки,19,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6719,Игрушки,19,150000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6719,Игрушки,19,150000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6719,Игрушки,19,1000000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6719,Игрушки,19,1000000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6720,Игрушки,22,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6720,Игрушки,22,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6720,Игрушки,22,150000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6720,Игрушки,22,150000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6720,Игрушки,22,1000000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6720,Игрушки,22,1000000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6721,Игрушки,25,50000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6721,Игрушки,25,50000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6721,Игрушки,25,100000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6721,Игрушки,25,100000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6721,Игрушки,25,150000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6721,Игрушки,25,150000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6722,Брелок,31,50000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6722,Брелок,31,50000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6722,Брелок,31,100000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6722,Брелок,31,100000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6722,Брелок,31,150000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6722,Брелок,31,150000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6723,Брелок-курица,34,50000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6723,Брелок-курица,34,50000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6723,Брелок-курица,34,100000,Доставка ЖД,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6723,Брелок-курица,34,100000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
2864,"[Просчет-РФ] Мария Княгинина / Игрушки - 5000 шт., 10 000 шт. и 20 000 шт 06-02-2025",6723,Брелок-курица,34,150000,Доставка АВИА,https://docs.google.com/spreadsheets/d/10saY1-_x2vUTZq24QcSTxprZ-ZCkNS8stlHjqAa3B4Y,,,
